datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;bib-groups;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;user;section;department;unit;db_id;db_title;host;ezproxy-session;identd;url;status;size
2016-11-21T01:44:10+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;sd;Science Direct;Elsevier;TOC;HTML;1471-4922;;14714922;;Trends in Parasitology;;14714922;www.sciencedirect.com;N;93861c09f22f2e2bfe7a8cc7f40ffe735e37a978;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;;;;BF;12.3703;-1.5247;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;;;197.239.65.26;Fhc6nV0Uvy61SUD;;http://www.sciencedirect.com:80/science/journal/14714922;200;83773
2016-11-21T01:44:57+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;wiley;Wiley;Wiley;ARTICLE;PDF;0962-1083;1365-294X;mec;10.1111/mec.13773;Molecular Ecology;2016;mec.13773;onlinelibrary.wiley.com;N;1c48d5a34317e7313df31310113320b90ebc08c9;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;Into the Andes: multiple independent colonizations drive montane diversity in the Neotropical clearwing butterflies Godyridina;journal-article;;PE;-12.0464;-77.0428;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;;;190.239.39.147;yTKSnv4UqXfDIMM;;http://onlinelibrary.wiley.com:80/doi/10.1111/mec.13773/pdf;200;5858
2016-11-21T01:45:04+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;wiley;Wiley;Wiley;ARTICLE;;0962-1083;1365-294X;mec;10.1111/mec.13773;Molecular Ecology;2016;mec.13773;onlinelibrary.wiley.com;N;41b8b1f8b8ae9defd9094201a0d341b848f453f1;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;Into the Andes: multiple independent colonizations drive montane diversity in the Neotropical clearwing butterflies Godyridina;journal-article;;PE;-12.0464;-77.0428;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;;;190.239.39.147;yTKSnv4UqXfDIMM;;http://onlinelibrary.wiley.com:80/doi/10.1111/mec.13773/dynaTraceMonitor;200;298
2016-11-21T01:45:05+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;wiley;Wiley;Wiley;ARTICLE;PDF;0962-1083;1365-294X;MEC;10.1111/mec.13773;Molecular Ecology;1377;mec.13773;onlinelibrary.wiley.com;N;3637d56ea9e2e27957fe16836ce9a31384574224;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;Into the Andes: multiple independent colonizations drive montane diversity in the Neotropical clearwing butterflies Godyridina;journal-article;;PE;-12.0464;-77.0428;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;;;190.239.39.147;yTKSnv4UqXfDIMM;;http://onlinelibrary.wiley.com:80/store/10.1111/mec.13773/asset/mec13773.pdf?v=1&t=ivrcom6m&s=b97a9f01944219b3fbbb988009163ba3f5f4c6b6;200;1180818
2016-11-21T01:45:07+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;wiley;Wiley;Wiley;ARTICLE;;0962-1083;1365-294X;mec;10.1111/mec.13773;Molecular Ecology;2016;mec.13773;onlinelibrary.wiley.com;N;1285219dc233063009a8d8e3f88f6c4a67dde65d;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;Into the Andes: multiple independent colonizations drive montane diversity in the Neotropical clearwing butterflies Godyridina;journal-article;;PE;-12.0464;-77.0428;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;;;190.239.39.147;yTKSnv4UqXfDIMM;;http://onlinelibrary.wiley.com:80/doi/10.1111/mec.13773/dynaTraceMonitor;200;298
2016-11-21T02:32:22+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;ebscohost;EbscoHost;EBSCO Publishing;OPENURL;HTML;01909622;;;10.1016/j.jaad.2015.08.070;Journal of the American Academy of Dermatology;2016;10.1016/j.jaad.2015.08.070;resolver.ebscohost.com;N;178d519e25f42e10f24734f68492d8ea9e5357e1;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;Wound healing and treating wounds;journal-article;;PF;-17.5333;-149.5667;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;;;202.90.79.144;UDPgm4hwBb42CoS;;http://resolver.ebscohost.com:80/openurl?sid=EBSCO%3aedselp&genre=article&issn=01909622&ISBN=&volume=74&issue=4&date=20160401&spage=607&pages=607-625&title=Journal+of+the+American+Academy+of+Dermatology&atitle=Continuing+medical+education%3a+Wound+healing+and+treating+wounds.+Chronic+wound+care+and+management&aulast=Powers%2c+Jennifer+G.&id=DOI%3a10.1016%2fj.jaad.2015.08.070&site=ftf-live;200;7162
2016-11-21T02:32:46+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;ebscohost;EbscoHost;EBSCO Publishing;OPENURL;HTML;01674889;;;10.1016/j.bbamcr.2015.07.012;BBA - Molecular Cell Research;2015;10.1016/j.bbamcr.2015.07.012;resolver.ebscohost.com;N;9b2e257deae70a19467aa2650da113e845f8abaf;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;Plasma membrane and cytoskeleton dynamics during single-cell wound healing;journal-article;;PF;-17.5333;-149.5667;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;;;202.90.79.144;UDPgm4hwBb42CoS;;http://resolver.ebscohost.com:80/openurl?sid=EBSCO:edselp&genre=article&issn=01674889&ISBN=&volume=1853&issue=10&date=20151001&spage=2649&pages=2649-2661&title=BBA%20-%20Molecular%20Cell%20Research&atitle=Review%3A%20Plasma%20membrane%20and%20cytoskeleton%20dynamics%20during%20single-cell%20wound%20healing&aulast=Boucher%2C%20Eric&id=DOI:10.1016/j.bbamcr.2015.07.012;200;7144
2016-11-21T02:32:52+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;sd;Science Direct;Elsevier;ARTICLE;HTML;0190-9622;;01909622;10.1016/j.jaad.2015.08.070;Journal of the American Academy of Dermatology;2016;S0190962215021830;www.sciencedirect.com;N;4bdaa19017210a0eed3005080f5fb4537e889a8c;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;Wound healing and treating wounds;journal-article;;PF;-17.5333;-149.5667;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;;;202.90.79.144;UDPgm4hwBb42CoS;;http://www.sciencedirect.com:80/science/article/pii/S0190962215021830;200;63230
2016-11-21T02:33:05+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;sd;Science Direct;Elsevier;ARTICLE;HTML;0167-4889;;01674889;10.1016/j.bbamcr.2015.07.012;Biochimica et Biophysica Acta (BBA) - Molecular Cell Research;2015;S0167488915002499;www.sciencedirect.com;N;0d686379f766849f1b5ed77c4264a54902f8c836;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;Plasma membrane and cytoskeleton dynamics during single-cell wound healing;journal-article;;PF;-17.5333;-149.5667;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;;;202.90.79.144;UDPgm4hwBb42CoS;;http://www.sciencedirect.com:80/science/article/pii/S0167488915002499;200;63307
2016-11-21T02:38:52+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;ebscohost;EbscoHost;EBSCO Publishing;OPENURL;HTML;01683659;;;10.1016/j.jconrel.2014.09.023;Journal of Controlled Release;2014;10.1016/j.jconrel.2014.09.023;resolver.ebscohost.com;N;85ab1344ab2f5e4eb57c520f94353a6082f6f456;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;Fibrin as a delivery system in wound healing tissue engineering applications;journal-article;;PF;-17.5333;-149.5667;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;;;202.90.79.144;UDPgm4hwBb42CoS;;http://resolver.ebscohost.com:80/openurl?sid=EBSCO:edselp&genre=article&issn=01683659&ISBN=&volume=196&issue=&date=20141228&spage=1&pages=1-8&title=Journal%20of%20Controlled%20Release&atitle=Review%3A%20Fibrin%20as%20a%20delivery%20system%20in%20wound%20healing%20tissue%20engineering%20applications&aulast=Whelan%2C%20D.&id=DOI:10.1016/j.jconrel.2014.09.023;200;7079
2016-11-21T02:39:00+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;ebscohost;EbscoHost;EBSCO Publishing;OPENURL;HTML;09231811;;;10.1016/j.jdermsci.2014.11.001;Journal of Dermatological Science;2014;10.1016/j.jdermsci.2014.11.001;resolver.ebscohost.com;N;7008dfa6753fc31799ddde6b25b845519b58cd68;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;Attempts to accelerate wound healing;journal-article;;PF;-17.5333;-149.5667;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;;;202.90.79.144;UDPgm4hwBb42CoS;;http://resolver.ebscohost.com:80/openurl?sid=EBSCO:edselp&genre=article&issn=09231811&ISBN=&volume=76&issue=3&date=20141201&spage=169&pages=169-172&title=Journal%20of%20Dermatological%20Science&atitle=Invited%20Review%20Article%3A%20Attempts%20to%20accelerate%20wound%20healing&aulast=Kasuya%2C%20Akira&id=DOI:10.1016/j.jdermsci.2014.11.001;200;7001
2016-11-21T02:39:04+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;sd;Science Direct;Elsevier;ARTICLE;HTML;0168-3659;;01683659;10.1016/j.jconrel.2014.09.023;Journal of Controlled Release;2014;S016836591400666X;www.sciencedirect.com;N;e07ce908ec88d68f171fcc5f8fcb9179cd69160d;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;Fibrin as a delivery system in wound healing tissue engineering applications;journal-article;;PF;-17.5333;-149.5667;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;;;202.90.79.144;UDPgm4hwBb42CoS;;http://www.sciencedirect.com:80/science/article/pii/S016836591400666X;200;65284
2016-11-21T02:39:15+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;sd;Science Direct;Elsevier;ARTICLE;HTML;0923-1811;;09231811;10.1016/j.jdermsci.2014.11.001;Journal of Dermatological Science;2014;S0923181114002540;www.sciencedirect.com;N;08e2ca617b52ea67565fa8f666c28bf6102822cc;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;Attempts to accelerate wound healing;journal-article;;PF;-17.5333;-149.5667;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;;;202.90.79.144;UDPgm4hwBb42CoS;;http://www.sciencedirect.com:80/science/article/pii/S0923181114002540;200;65184
2016-11-21T03:44:54+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;wos;Web of Science;;SEARCH;HTML;;;;;;;;apps.webofknowledge.com;N;460fe4e35c1c88c1e8bb7e8f073e86807b96f557;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;;;;FR;43.4798;1.3519;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;WOS;;82.243.122.225;cMFNwCIcF1JaBWW;;http://apps.webofknowledge.com:80/WOS_GeneralSearch_input.do?product=WOS&search_mode=GeneralSearch&SID=S2W5fdAfxBaAEIJ2tJt&preferencesSaved=;200;20772
2016-11-21T03:45:23+01:00;2016-11-21;c8f18b2b45559498e32ae0da0ea66010083c794f;wos;Web of Science;;SEARCH;HTML;;;;;;;;apps.webofknowledge.com;N;791aaf2e4387e6bd26f2e9d9c4f5e2ae53df0633;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;inee;;;;FR;43.4798;1.3519;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS55;UMR0000;WOS;;82.243.122.225;cMFNwCIcF1JaBWW;;http://apps.webofknowledge.com:80/WOS_GeneralSearch_input.do?SID=S2W5fdAfxBaAEIJ2tJt&product=WOS&search_mode=GeneralSearch&errorQid=1;200;23219
