datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;bib-groups;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;user;section;department;unit;db_id;db_title;host;ezproxy-session;identd;url;status;size
2016-11-21T10:06:01+01:00;2016-11-21;752dca1c49880db302c2c70d1166d3a0d823ecb7;acm;Association for Computing Machinery;Association for Computing Machinery;TOC;MISC;;;;;;;3015772;dl.acm.org;N;89a970bc1240ebe7da3056a83bf0a4685febc2a3;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;45.1715;5.7224;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS61;UMR0000;;;129.88.51.218;YxpuX33wVllMm1x;;http://dl.acm.org:80/citation.cfm?id=3015772&picked=prox&CFID=696026972&CFTOKEN=13339485;200;13118
2016-11-21T10:06:02+01:00;2016-11-21;752dca1c49880db302c2c70d1166d3a0d823ecb7;acm;Association for Computing Machinery;Association for Computing Machinery;TOC;MISC;;;;;;;3015781;dl.acm.org;N;5da5b8fc5f89b9a91ff8dde0d15056d2339ae046;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;45.1715;5.7224;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS61;UMR0000;;;129.88.51.218;YxpuX33wVllMm1x;;http://dl.acm.org:80/citation.cfm?id=3015781&picked=prox&CFID=696026972&CFTOKEN=13339485;200;13069
2016-11-21T10:06:13+01:00;2016-11-21;752dca1c49880db302c2c70d1166d3a0d823ecb7;acm;Association for Computing Machinery;Association for Computing Machinery;TOC;MISC;;;;;;;3016078;dl.acm.org;N;e358c7ead186b96ab112f8f30b5aed55fe79e13a;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;45.1715;5.7224;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS61;UMR0000;;;129.88.51.218;YxpuX33wVllMm1x;;http://dl.acm.org:80/citation.cfm?id=3016078&picked=prox&CFID=696026972&CFTOKEN=13339485;200;13438
2016-11-21T10:06:22+01:00;2016-11-21;752dca1c49880db302c2c70d1166d3a0d823ecb7;acm;Association for Computing Machinery;Association for Computing Machinery;TOC;MISC;;;;;;;2988336;dl.acm.org;N;24bfb557c00f030abbed6cecc6dea65b6b60bc1a;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;45.1715;5.7224;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS61;UMR0000;;;129.88.51.218;YxpuX33wVllMm1x;;http://dl.acm.org:80/citation.cfm?id=2988336&picked=prox&CFID=696026972&CFTOKEN=13339485;200;13086
2016-11-21T10:06:32+01:00;2016-11-21;752dca1c49880db302c2c70d1166d3a0d823ecb7;acm;Association for Computing Machinery;Association for Computing Machinery;TOC;MISC;;;;;;;2991561;dl.acm.org;N;d7a69328dbbb17c0ba5dcc32535c1fcdcd2961c7;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;45.1715;5.7224;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS61;UMR0000;;;129.88.51.218;YxpuX33wVllMm1x;;http://dl.acm.org:80/citation.cfm?id=2991561&picked=prox&CFID=696026972&CFTOKEN=13339485;200;11362
2016-11-21T12:27:37+01:00;2016-11-21;e2501f436c9ed4f9ece3823780b939b0b3002576;wos;Web of Science;;SEARCH;HTML;;;;;;;;apps.webofknowledge.com;N;f53db32c6b0d6c9e12c0748b999008f3c936dc35;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;43.2951;5.3861;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS53;UMR0000;WOS;;139.124.72.66;0LWTqgEiZ9AeNuM;;http://apps.webofknowledge.com:80/WOS_GeneralSearch_input.do?product=WOS&search_mode=GeneralSearch&SID=N27bPtZvNt8arenHVmv&preferencesSaved=;200;21083
2016-11-21T12:28:03+01:00;2016-11-21;e2501f436c9ed4f9ece3823780b939b0b3002576;wos;Web of Science;;SEARCH;HTML;;;;;;;;apps.webofknowledge.com;N;8b164fac905851a610b0fc7aa171d646c9925e2d;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;43.2951;5.3861;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS53;UMR0000;UA;;139.124.72.66;0LWTqgEiZ9AeNuM;;http://apps.webofknowledge.com:80/UA_GeneralSearch_input.do?product=UA&SID=N27bPtZvNt8arenHVmv&search_mode=GeneralSearch;200;17963
2016-11-21T12:28:15+01:00;2016-11-21;e2501f436c9ed4f9ece3823780b939b0b3002576;wos;Web of Science;;SEARCH;HTML;;;;;;;;apps.webofknowledge.com;N;c977fb905db6c7db9a701dcfa564c2da0a27c851;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;43.2951;5.3861;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS53;UMR0000;UA;;139.124.72.66;0LWTqgEiZ9AeNuM;;http://apps.webofknowledge.com:80/Search.do?product=UA&SID=N27bPtZvNt8arenHVmv&search_mode=GeneralSearch&prID=a9bd4fd9-7515-4d16-add4-f584c5a279b9;200;44916
2016-11-21T12:28:21+01:00;2016-11-21;e2501f436c9ed4f9ece3823780b939b0b3002576;wos;Web of Science;;ANALYSIS;MISC;;;;;;;;apps.webofknowledge.com;N;e5083e44cc25ce9a75e38fcad12577e24d0eec56;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;43.2951;5.3861;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS53;UMR0000;UA;;139.124.72.66;0LWTqgEiZ9AeNuM;;http://apps.webofknowledge.com:80/CitationReport.do?product=UA&search_mode=CitationReport&SID=N27bPtZvNt8arenHVmv&page=1&cr_pqid=1&viewType=summary;200;32734
2016-11-21T12:28:46+01:00;2016-11-21;e2501f436c9ed4f9ece3823780b939b0b3002576;wos;Web of Science;;RECORD_VIEW;HTML;;;;;;;;apps.webofknowledge.com;N;d0410404de72f4df129c4582037fdeb28cbd3e70;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;43.2951;5.3861;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS53;UMR0000;UA;;139.124.72.66;0LWTqgEiZ9AeNuM;;http://apps.webofknowledge.com:80/full_record.do?product=UA&search_mode=CitationReport&qid=2&SID=N27bPtZvNt8arenHVmv&page=3&doc=25;200;34219
2016-11-21T12:29:08+01:00;2016-11-21;e2501f436c9ed4f9ece3823780b939b0b3002576;wos;Web of Science;;RECORD_VIEW;HTML;;;;;;;;apps.webofknowledge.com;N;88c9588ed7462070a6c46094dcfc1c15e39aa157;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;43.2951;5.3861;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS53;UMR0000;UA;;139.124.72.66;0LWTqgEiZ9AeNuM;;http://apps.webofknowledge.com:80/full_record.do?product=UA&search_mode=CitationReport&qid=2&SID=N27bPtZvNt8arenHVmv&page=3&doc=25;200;34233
2016-11-21T12:29:25+01:00;2016-11-21;e2501f436c9ed4f9ece3823780b939b0b3002576;wos;Web of Science;;RECORD_VIEW;HTML;;;;;;;;apps.webofknowledge.com;N;bf2b2db7f9abb29c1c89aaecb89c2c0f4eb69c6c;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;43.2951;5.3861;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS53;UMR0000;UA;;139.124.72.66;0LWTqgEiZ9AeNuM;;http://apps.webofknowledge.com:80/full_record.do?product=UA&search_mode=CitationReport&qid=2&SID=N27bPtZvNt8arenHVmv&page=3&doc=27;200;34210
2016-11-21T12:33:41+01:00;2016-11-21;1ad8aea49754da0812408ad533545ba4847594f5;ebscohost;EbscoHost;EBSCO Publishing;OPENURL;HTML;00978493;;;10.1016/j.cag.2013.10.006;Computers;2014;10.1016/j.cag.2013.10.006;resolver.ebscohost.com;N;8dabd7d0728ea22add642f84482ccc5b1c35ee99;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;Anomaly detection for visual analytics of power consumption data;journal-article;;FR;45.1715;5.7224;acbadf563f172ddeed1bca9f357e6e61a44c4a52;OTHER;DS61;UMR0000;;;194.199.26.59;c0hDOfNT5caFTBw;;http://resolver.ebscohost.com:80/openurl?sid=EBSCO%3aedselp&genre=article&issn=00978493&ISBN=&volume=38&issue=&date=20140201&spage=27&pages=27-37&title=Computers+&atitle=Special+Section+on+Visual+Analytics%3a+Anomaly+detection+for+visual+analytics+of+power+consumption+data&aulast=Janetzko%2c+Halld%c3%b3r&id=DOI%3a10.1016%2fj.cag.2013.10.006&site=ftf-live;200;8696
2016-11-21T12:33:49+01:00;2016-11-21;1ad8aea49754da0812408ad533545ba4847594f5;sd;Science Direct;Elsevier;ARTICLE;HTML;0097-8493;;00978493;10.1016/j.cag.2013.10.006;"Computers &amp; Graphics";2014;S0097849313001477;www.sciencedirect.com;N;2c642103d15d8da661b2c480c6b1a1760fe588ac;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;Anomaly detection for visual analytics of power consumption data;journal-article;;FR;45.1715;5.7224;acbadf563f172ddeed1bca9f357e6e61a44c4a52;OTHER;DS61;UMR0000;;;194.199.26.59;c0hDOfNT5caFTBw;;http://www.sciencedirect.com:80/science/article/pii/S0097849313001477;200;65626
2016-11-21T12:33:57+01:00;2016-11-21;1ad8aea49754da0812408ad533545ba4847594f5;sd;Science Direct;Elsevier;ARTICLE;PDF;0097-8493;;00978493;10.1016/j.cag.2013.10.006;"Computers &amp; Graphics";2014;S0097849313001477;ac.els-cdn.com;N;4fa004c91ced8915f8ed3fd58602f94c1a3deac0;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;Anomaly detection for visual analytics of power consumption data;journal-article;;FR;45.1715;5.7224;acbadf563f172ddeed1bca9f357e6e61a44c4a52;OTHER;DS61;UMR0000;;;194.199.26.59;c0hDOfNT5caFTBw;;http://ac.els-cdn.com:80/S0097849313001477/1-s2.0-S0097849313001477-main.pdf?_tid=62bb184e-afde-11e6-a385-00000aab0f01&acdnat=1479728215_ad5d8241f5650a79a09cd02be0dc2729;200;1174258
2016-11-21T12:49:44+01:00;2016-11-21;e2501f436c9ed4f9ece3823780b939b0b3002576;wos;Web of Science;;RECORD_VIEW;HTML;;;;;;;;apps.webofknowledge.com;N;729b9dec224c614ffa008ef6e162efeb725b6aa1;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;43.2951;5.3861;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS53;UMR0000;UA;;139.124.72.66;0LWTqgEiZ9AeNuM;;http://apps.webofknowledge.com:80/full_record.do?product=UA&search_mode=CitationReport&qid=2&SID=N27bPtZvNt8arenHVmv&page=3&doc=27;200;34208
2016-11-21T12:49:54+01:00;2016-11-21;e2501f436c9ed4f9ece3823780b939b0b3002576;wos;Web of Science;;SEARCH;HTML;;;;;;;;apps.webofknowledge.com;N;e07dc48f50bf75e1123fa48006984829917c9c23;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;43.2951;5.3861;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS53;UMR0000;UA;;139.124.72.66;0LWTqgEiZ9AeNuM;;http://apps.webofknowledge.com:80/UA_GeneralSearch_input.do?product=UA&SID=N27bPtZvNt8arenHVmv&search_mode=GeneralSearch;200;19569
2016-11-21T12:50:03+01:00;2016-11-21;e2501f436c9ed4f9ece3823780b939b0b3002576;wos;Web of Science;;SEARCH;HTML;;;;;;;;apps.webofknowledge.com;N;a4a792b856dc43ea2cbfa2e1feed6920b2c5547b;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;43.2951;5.3861;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS53;UMR0000;UA;;139.124.72.66;0LWTqgEiZ9AeNuM;;http://apps.webofknowledge.com:80/Search.do?product=UA&SID=N27bPtZvNt8arenHVmv&search_mode=GeneralSearch&prID=e6676119-b8a2-4510-a75d-39b2690368b9;200;38627
2016-11-21T12:50:16+01:00;2016-11-21;e2501f436c9ed4f9ece3823780b939b0b3002576;wos;Web of Science;;SEARCH;HTML;;;;;;;;apps.webofknowledge.com;N;316970cf3bbe7b7816eb959c14ac16ce84bd4972;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;43.2951;5.3861;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS53;UMR0000;UA;;139.124.72.66;0LWTqgEiZ9AeNuM;;http://apps.webofknowledge.com:80/UA_GeneralSearch_input.do?product=UA&SID=N27bPtZvNt8arenHVmv&search_mode=GeneralSearch;200;19583
2016-11-21T12:50:23+01:00;2016-11-21;e2501f436c9ed4f9ece3823780b939b0b3002576;wos;Web of Science;;SEARCH;HTML;;;;;;;;apps.webofknowledge.com;N;cd9d5760e826e5b3f67bf4a541243084cd6762a2;3.8.0;2022-10-24;8ab2026;2025-07-08;334f7224;2025-05-28;filter, parser, deduplicator, istex, crossref, sudoc, enhancer, geolocalizer, cut, on-campus-counter, ebscohost, populate, qualifier, anonymizer;ins2i;;;;FR;43.2951;5.3861;acbadf563f172ddeed1bca9f357e6e61a44c4a52;CNRS;DS53;UMR0000;UA;;139.124.72.66;0LWTqgEiZ9AeNuM;;http://apps.webofknowledge.com:80/Search.do?product=UA&SID=N27bPtZvNt8arenHVmv&search_mode=GeneralSearch&prID=e37b6178-7daa-413b-9036-9ca726ef30dc;200;35804
