95.37.195.172 I7G6nXXP1vnwyt5 - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:14:12 +0000] "GET http://apps.webofknowledge.com:80/Search.do?product=UA&SID=N2xF59KjNgRu7bnaZE8&search_mode=GeneralSearch&prID=66bab4ae-0d4d-4d27-a009-52e8eedda8bd HTTP/1.1" 200 54552 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:12 +0000] "GET https://www.scopus.com:443/search/submit/basic.uri?numberOfFields=0&src=s&clickedLink=&edit=&editSaveSearch=&origin=searchbasic&authorTab=1&affiliationTab=&advancedTab=&scint=1&menu=search&tablin=&searchterm1=&field1=TITLE_ABS_KEY&dateType=Publication_Date_Type&yearFrom=Before+1960&yearTo=Present&loadDate=7&documenttype=All&subjects=LFSC&_subjects=on&subjects=HLSC&_subjects=on&subjects=PHSC&_subjects=on&subjects=SOSC&_subjects=on&st1=&st2=&sot=b&sdt=b&sl=&s=&sid=5F964BAA6F875B82A3416ABA6D85DCF6.wsnAw8kcdt7IPYLO0V48gA%3A10&searchId=5F964BAA6F875B82A3416ABA6D85DCF6.wsnAw8kcdt7IPYLO0V48gA%3A10&txGid=5F964BAA6F875B82A3416ABA6D85DCF6.wsnAw8kcdt7IPYLO0V48gA%3A1&sort=plf-f&originationType=b&rr= HTTP/1.1" 302 604 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:13 +0000] "GET https://www.scopus.com:443/search/form.uri?display=authorLookup&clear=t&origin=searchbasic&txGid=5F964BAA6F875B82A3416ABA6D85DCF6.wsnAw8kcdt7IPYLO0V48gA%3a2 HTTP/1.1" 200 42329 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:26 +0000] "GET https://www.scopus.com:443/results/authorNamesList.uri?origin=searchauthorlookup&src=al&edit=&poppUp=&basicTab=&affiliationTab=&advancedTab=&st1=anne&st2=joulain&institute=&_exactSearch=on&orcidId=&authSubject=LFSC&_authSubject=on&authSubject=HLSC&_authSubject=on&authSubject=PHSC&_authSubject=on&authSubject=SOSC&_authSubject=on&s=AUTH--LAST--NAME%28anne%29+AND+AUTH--FIRST%28joulain%29&sdt=al&sot=al&searchId=5F964BAA6F875B82A3416ABA6D85DCF6.wsnAw8kcdt7IPYLO0V48gA%3A30&sid=5F964BAA6F875B82A3416ABA6D85DCF6.wsnAw8kcdt7IPYLO0V48gA%3A30 HTTP/1.1" 200 33305 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:46 +0000] "GET https://www.scopus.com:443/search/form.uri?display=authorLookup&st1=anne&st2=joulain&orcidId=&origin=searchauthorlookup&returnTo=authorLookup&txGid=5F964BAA6F875B82A3416ABA6D85DCF6.wsnAw8kcdt7IPYLO0V48gA%3a4 HTTP/1.1" 200 42387 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:53 +0000] "GET https://insis.bib.cnrs.fr:443/login?url=http://apps.webofknowledge.com/UA_GeneralSearch_input.do?product=UA&SID=T2gZYKc7x15bhCZknjj&search_mode=GeneralSearch HTTP/1.1" 302 0 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:54 +0000] "GET http://apps.webofknowledge.com:80/UA_GeneralSearch_input.do?product=UA&SID=T2gZYKc7x15bhCZknjj&search_mode=GeneralSearch HTTP/1.1" 302 0 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:54 +0000] "GET http://login.webofknowledge.com:80/error/Error?DestApp=UA&SID=T2gZYKc7x15bhCZknjj&Error=Server.sessionNotFound HTTP/1.1" 200 2256 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:55 +0000] "GET http://www.webofknowledge.com:80/? HTTP/1.1" 302 0 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:55 +0000] "GET http://apps.webofknowledge.com:80/?SID=S1t7OgCpeaNgKoGH1y8&SrcApp=CR&Init=Yes HTTP/1.1" 302 0 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:55 +0000] "GET http://apps.webofknowledge.com:80/home.do?SID=S1t7OgCpeaNgKoGH1y8&SrcApp=CR&Init=Yes HTTP/1.1" 302 0 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:56 +0000] "GET http://apps.webofknowledge.com:80/WOS_GeneralSearch_input.do?product=WOS&search_mode=GeneralSearch&SID=S1t7OgCpeaNgKoGH1y8&preferencesSaved= HTTP/1.1" 200 21076 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:58 +0000] "POST http://apps.webofknowledge.com:80/AutoSave_UA_options.do?action=saveForm&SID=S1t7OgCpeaNgKoGH1y8&product=UA&search_mode=options HTTP/1.1" 200 356 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:59 +0000] "GET http://apps.webofknowledge.com:80/ACStatusAction.do?product=WOS&SID=S1t7OgCpeaNgKoGH1y8&status=ON HTTP/1.1" 200 356 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:25:59 +0000] "POST http://apps.webofknowledge.com:80/WOS_SaveSettingPreferences.do?action=savePreferences HTTP/1.1" 200 286 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:26:06 +0000] "POST http://apps.webofknowledge.com:80/AutoSave_WOS_GeneralSearch_input.do?action=saveForm&SID=S1t7OgCpeaNgKoGH1y8&product=WOS&search_mode=GeneralSearch HTTP/1.1" 200 356 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:26:07 +0000] "POST http://apps.webofknowledge.com:80/AutoSave_WOS_GeneralSearch_input.do?action=saveForm&SID=S1t7OgCpeaNgKoGH1y8&product=WOS&search_mode=GeneralSearch HTTP/1.1" 200 356 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:26:07 +0000] "POST http://apps.webofknowledge.com:80/WOS_GeneralSearch.do HTTP/1.1" 302 0 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:26:10 +0000] "GET http://apps.webofknowledge.com:80/Search.do?product=WOS&SID=S1t7OgCpeaNgKoGH1y8&search_mode=GeneralSearch&prID=aff9cb54-2e71-4b92-8b5d-8c25c82b22fd HTTP/1.1" 200 56232 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:26:22 +0000] "GET http://apps.webofknowledge.com:80/full_record.do?product=WOS&search_mode=GeneralSearch&qid=1&SID=S1t7OgCpeaNgKoGH1y8&page=1&doc=3&cacheurlFromRightClick=no HTTP/1.1" 200 33483 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:27:07 +0000] "GET http://apps.webofknowledge.com:80/full_record.do?product=WOS&search_mode=GeneralSearch&qid=1&SID=S1t7OgCpeaNgKoGH1y8&page=1&doc=5&cacheurlFromRightClick=no HTTP/1.1" 200 35765 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:27:27 +0000] "GET http://apps.webofknowledge.com:80/full_record.do?product=WOS&search_mode=GeneralSearch&qid=1&SID=S1t7OgCpeaNgKoGH1y8&page=1&doc=4&cacheurlFromRightClick=no HTTP/1.1" 200 35066 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:28:03 +0000] "GET http://apps.webofknowledge.com:80/full_record.do?product=WOS&search_mode=GeneralSearch&qid=1&SID=S1t7OgCpeaNgKoGH1y8&page=1&doc=8&cacheurlFromRightClick=no HTTP/1.1" 200 34865 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:28:30 +0000] "GET http://apps.webofknowledge.com:80/summary.do?product=WOS&parentProduct=WOS&search_mode=GeneralSearch&parentQid=&qid=1&SID=S1t7OgCpeaNgKoGH1y8&&update_back2search_link_param=yes&page=2 HTTP/1.1" 200 58402 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:28:50 +0000] "GET http://apps.webofknowledge.com:80/full_record.do?product=WOS&search_mode=GeneralSearch&qid=1&SID=S1t7OgCpeaNgKoGH1y8&page=2&doc=14&cacheurlFromRightClick=no HTTP/1.1" 200 34338 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:32:32 +0000] "GET http://apps.webofknowledge.com:80/full_record.do?product=WOS&search_mode=GeneralSearch&qid=1&SID=S1t7OgCpeaNgKoGH1y8&page=2&doc=13&cacheurlFromRightClick=no HTTP/1.1" 200 35109 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:33:18 +0000] "GET http://apps.webofknowledge.com:80/full_record.do?product=WOS&search_mode=GeneralSearch&qid=1&SID=S1t7OgCpeaNgKoGH1y8&page=2&doc=12&cacheurlFromRightClick=no HTTP/1.1" 200 35596 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:33:37 +0000] "GET http://apps.webofknowledge.com:80/full_record.do?product=WOS&search_mode=GeneralSearch&qid=1&SID=S1t7OgCpeaNgKoGH1y8&page=2&doc=11&cacheurlFromRightClick=no HTTP/1.1" 200 35221 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:34:18 +0000] "GET http://apps.webofknowledge.com:80/summary.do?product=WOS&parentProduct=WOS&search_mode=GeneralSearch&parentQid=&qid=1&SID=S1t7OgCpeaNgKoGH1y8&&update_back2search_link_param=yes&page=1 HTTP/1.1" 200 56396 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:34:24 +0000] "GET http://apps.webofknowledge.com:80/full_record.do?product=WOS&search_mode=GeneralSearch&qid=1&SID=S1t7OgCpeaNgKoGH1y8&page=1&doc=1&cacheurlFromRightClick=no HTTP/1.1" 200 34152 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:37:31 +0000] "GET http://apps.webofknowledge.com:80/summary.do?product=WOS&parentProduct=WOS&search_mode=GeneralSearch&parentQid=&qid=1&SID=S1t7OgCpeaNgKoGH1y8&&update_back2search_link_param=yes&page=2 HTTP/1.1" 200 57174 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:37:49 +0000] "GET http://apps.webofknowledge.com:80/full_record.do?product=WOS&search_mode=GeneralSearch&qid=1&SID=S1t7OgCpeaNgKoGH1y8&page=2&doc=16&cacheurlFromRightClick=no HTTP/1.1" 200 34205 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:38:49 +0000] "GET http://apps.webofknowledge.com:80/InterService.do?product=UA&toPID=UA&action=AllCitationService&isLinks=yes&highlighted_tab=UA&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2fsummary.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26SID%3dS1t7OgCpeaNgKoGH1y8%26product%3dWOS%26parentQid%3d%26page%3d2%26parentProduct%3dWOS%26qid%3d1%26search_mode%3dGeneralSearch&srcDesc=RET2WOS&srcAlt=Back+to+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&REFID=339245576&SID=S1t7OgCpeaNgKoGH1y8&search_mode=CitingArticles&parentProduct=WOS&parentQid=1&parentDoc=16&excludeEventConfig=ExcludeIfFromFullRecPage&betterCount=6 HTTP/1.1" 200 44074 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:39:12 +0000] "GET http://apps.webofknowledge.com:80/full_record.do?product=UA&search_mode=CitingArticles&qid=12&SID=S1t7OgCpeaNgKoGH1y8&page=1&doc=4&cacheurlFromRightClick=no HTTP/1.1" 200 37059 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:01 +0000] "GET http://apps.webofknowledge.com:80/OutboundService.do?&SID=S1t7OgCpeaNgKoGH1y8&publisher_id=DOISource&toPID=DOISource&URL=http%3A%2F%2Fgateway.webofknowledge.com%2Fgateway%2FGateway.cgi%3FGWVersion%3D2%26SrcAuth%3DDOISource%26SrcApp%3DUA%26KeyAID%3D10.1016%252Fj.jallcom.2014.04.086%26DestApp%3DDOI%26SrcAppSID%3DS1t7OgCpeaNgKoGH1y8%26SrcJTitle%3DJOURNAL%2520OF%2520ALLOYS%2520AND%2520COMPOUNDS&product=UA&action=go&mode=transferToPublisher&highlighted_tab=UA&link_type=FULL_TEXT&PMID=&qid=12&doc=4&excludeEventConfig=ExcludeIfFromFullRecPage HTTP/1.1" 302 0 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:01 +0000] "GET http://gateway.webofknowledge.com:80/gateway/Gateway.cgi?GWVersion=2&SrcAuth=DOISource&SrcApp=UA&KeyAID=10.1016%2Fj.jallcom.2014.04.086&DestApp=DOI&SrcAppSID=S1t7OgCpeaNgKoGH1y8&SrcJTitle=JOURNAL%20OF%20ALLOYS%20AND%20COMPOUNDS&refineString=null&SID=S1t7OgCpeaNgKoGH1y8&timeSpan=null HTTP/1.1" 302 585 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:08 +0000] "GET http://dx.doi.org:80/10.1016/j.jallcom.2014.04.086 HTTP/1.1" 303 582 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:09 +0000] "GET http://linkinghub.elsevier.com:80/retrieve/pii/S0925838814008998 HTTP/1.1" 301 0 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:09 +0000] "GET http://linkinghub.elsevier.com:80/retrieve/articleSelectSinglePerm?Redirect=http%3A%2F%2Fwww.sciencedirect.com%2Fscience%2Farticle%2Fpii%2FS0925838814008998%3Fvia%253Dihub&key=ced52a4c3514ea34da9079271d9db6d1f5cf0ef3 HTTP/1.1" 301 0 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:10 +0000] "GET http://www.sciencedirect.com:80/science/article/pii/S0925838814008998?via%3Dihub HTTP/1.1" 301 589 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:10 +0000] "GET http://www.sciencedirect.com:80/science/article/pii/S0925838814008998?via%3Dihub&ccp=y HTTP/1.1" 301 571 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:11 +0000] "GET http://www.sciencedirect.com:80/science/article/pii/S0925838814008998 HTTP/1.1" 200 64897 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:12 +0000] "GET http://cdn.els-cdn.com:80/sd/js/importer-api_1611R1.js.min HTTP/1.1" 200 1098 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:13 +0000] "GET http://cdn.els-cdn.com:80/sd/js/crossmark_1611R1.js.min HTTP/1.1" 200 2822 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:14 +0000] "GET http://www.sciencedirect.com:80/science/toc/S0925838814008998/75ca385d172a9a0551e7b9c0cf3dd913543cd08e3c88bc350ebac226084596dc2875bd75389c01b234a5261ed2facd57f62dbefc80e9e3a092d3a850299dfc69041e9904480c661420328d8423e784765902a3c980c6cdedb77543520da5ad9379a8a43fb978772d3df4da311dcb8ddaf6f47515e74f1e49d73d2a01b40dd62465d3dedd41f377d15e9cebc086b933e7d09a0327f22e0a51 HTTP/1.1" 200 2633 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:14 +0000] "GET http://www.sciencedirect.com:80/science/frag/S0925838814008998/75ca385d172a9a0551e7b9c0cf3dd913543cd08e3c88bc350ebac226084596dc2875bd75389c01b234a5261ed2facd57f62dbefc80e9e3a092d3a850299dfc69041e9904480c661420328d8423e784765902a3c980c6cdedb77543520da5ad9379a8a43fb978772d3df4da311dcb8ddaf6f47515e74f1e49d73d2a01b40dd62465d3dedd41f377d15e9cebc086b933e7d09a0327f22e0a51/maps HTTP/1.1" 200 13420 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:14 +0000] "POST http://www.sciencedirect.com:80/science/dc/article/all HTTP/1.1" 200 2054 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:14 +0000] "GET http://www.sciencedirect.com:80/science/citedby/rslts/S0925838814008998/hitcount HTTP/1.1" 200 512 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:14 +0000] "GET http://www.sciencedirect.com:80/science/gs/S0925838814008998/1 HTTP/1.1" 200 14058 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:15 +0000] "GET http://www.sciencedirect.com:80/science/UserActions/article/rightPane/serial/displayRightPanePanel/citeRelatedArt HTTP/1.1" 200 510 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:15 +0000] "GET http://www.sciencedirect.com:80/science/mlkt/rslts/S0925838814008998/Art HTTP/1.1" 200 4745 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:15 +0000] "GET http://www.sciencedirect.com:80/science/toc/S0925838814008998/75ca385d172a9a0551e7b9c0cf3dd913543cd08e3c88bc350ebac226084596dc2875bd75389c01b234a5261ed2facd57f62dbefc80e9e3a092d3a850299dfc69041e9904480c661420328d8423e784765902a3c980c6cdedb77543520da5ad9379a8a43fb978772d3df4da311dcb8ddaf6f47515e74f1e49d73d2a01b40dd62465d3dedd41f377d15e9cebc086b933e7d09a0327f22e0a51 HTTP/1.1" 200 2633 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:15 +0000] "POST http://www.sciencedirect.com:80/science/relLink/ajaxReq?_eid=1-s2.0-S0925838814008998 HTTP/1.1" 200 510 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:16 +0000] "GET http://www.sciencedirect.com:80/science/advertisement/left/num/258306/mainCat/general/cat/general/acct/15443ec1ae787db13ef996d2295b9b18/isn/09258388/doi/10.1016_j.jallcom.2014.04.086/page/article/artOAstatus/N HTTP/1.1" 200 2297 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:16 +0000] "GET http://ars.els-cdn.com:80/content/thumbimage/1-s2.0-S0925838814008998-gr1.sml HTTP/1.1" 200 8592 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:17 +0000] "GET http://ars.els-cdn.com:80/content/thumbimage/1-s2.0-S0925838814008998-gr2.sml HTTP/1.1" 200 2624 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:17 +0000] "GET http://ars.els-cdn.com:80/content/thumbimage/1-s2.0-S0925838814008998-gr3.sml HTTP/1.1" 200 5488 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:17 +0000] "GET http://ars.els-cdn.com:80/content/thumbimage/1-s2.0-S0925838814008998-gr4.sml HTTP/1.1" 200 5502 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:17 +0000] "GET http://ars.els-cdn.com:80/content/thumbimage/1-s2.0-S0925838814008998-gr5.sml HTTP/1.1" 200 12515 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:17 +0000] "GET http://ars.els-cdn.com:80/content/thumbimage/1-s2.0-S0925838814008998-gr6.sml HTTP/1.1" 200 2571 insis
31.39.145.91 3SCV3onscZS1srj - anonymous@cnrs.fr_O_CNRS_I_DS56_OU_UMR0000 [20/Nov/2016:23:40:17 +0000] "GET http://ars.els-cdn.com:80/content/thumbimage/1-s2.0-S0925838814008998-gr7.sml HTTP/1.1" 200 5012 insis
